"","sample_id","Acidaminococcus_fermentans","Acidaminococcus_intestini","Actinomyces_odontolyticus","Adlercreutzia_equolifaciens","Alistipes_finegoldii","Alistipes_indistinctus","Alistipes_massiliensis","Alistipes_onderdonkii","Alistipes_putredinis","Alistipes_senegalensis","Alistipes_shahii","Allisonella_histaminiformans","Alloprevotella_rava","Anaerostipes_butyraticus","Anaerostipes_caccae","Anaerostipes_hadrus","Anaerotruncus_colihominis","Anaerovorax_odorimutans","Bacteroides_barnesiae","Bacteroides_caccae","Bacteroides_cellulosilyticus","Bacteroides_clarus","Bacteroides_coagulans","Bacteroides_coprocola","Bacteroides_dorei","Bacteroides_eggerthii","Bacteroides_faecichinchillae","Bacteroides_faecis","Bacteroides_finegoldii","Bacteroides_fragilis","Bacteroides_intestinalis","Bacteroides_massiliensis","Bacteroides_nordii","Bacteroides_ovatus","Bacteroides_pectinophilus","Bacteroides_plebeius","Bacteroides_salanitronis","Bacteroides_stercoris","Bacteroides_thetaiotaomicron","Bacteroides_uniformis","Bacteroides_vulgatus","Bacteroides_xylanisolvens","Bifidobacterium_adolescentis","Bifidobacterium_bifidum","Bifidobacterium_breve","Bifidobacterium_dentium","Bifidobacterium_longum","Bifidobacterium_pseudocatenulatum","Bifidobacterium_stercoris","Bilophila_wadsworthia","Blautia_coccoides","Blautia_glucerasea","Blautia_hansenii","Blautia_luti","Blautia_producta","Blautia_stercoris","Brachyspira_aalborgi","Butyricicoccus_pullicaecorum","Butyricimonas_virosa","Butyrivibrio_crossotus","Carnobacterium_divergens","Carnobacterium_maltaromaticum","Catabacter_hongkongensis","Catenibacterium_mitsuokai","Christensenella_minuta","Cloacibacillus_evryensis","Cloacibacillus_porcorum","Clostridium_algidixylanolyticum","Clostridium_aminophilum","Clostridium_bartlettii","Clostridium_bolteae","Clostridium_cellulosi","Clostridium_chauvoei","Clostridium_citroniae","Clostridium_clostridioforme","Clostridium_disporicum","Clostridium_fusiformis","Clostridium_glycyrrhizinilyticum","Clostridium_hathewayi","Clostridium_innocuum","Clostridium_lactatifermentans","Clostridium_lavalense","Clostridium_leptum","Clostridium_methylpentosum","Clostridium_neonatale","Clostridium_nexile","Clostridium_paraputrificum","Clostridium_propionicum","Clostridium_ramosum","Clostridium_scindens","Clostridium_spiroforme","Clostridium_stercorarium","Clostridium_symbiosum","Clostridium_xylanolyticum","Clostridium_xylanovorans","Collinsella_aerofaciens","Collinsella_tanakaei","Coprobacillus_cateniformis","Coprobacter_fastidiosus","Coprococcus_catus","Coprococcus_comes","Coprococcus_eutactus","Coriobacterium_glomerans","Dialister_invisus","Dialister_propionicifaciens","Dialister_succinatiphilus","Dorea_formicigenerans","Dorea_longicatena","Eggerthella_lenta","Eggerthella_sinensis","Enterococcus_avium","Enterococcus_faecium","Enterorhabdus_caecimuris","Escherichia_coli","Eubacterium_biforme","Eubacterium_coprostanoligenes","Eubacterium_cylindroides","Eubacterium_desmolans","Eubacterium_eligens","Eubacterium_hallii","Eubacterium_limosum","Eubacterium_oxidoreducens","Eubacterium_ramulus","Eubacterium_rectale","Eubacterium_siraeum","Eubacterium_tenue","Eubacterium_ventriosum","Eubacterium_xylanophilum","Faecalibacterium_prausnitzii","Flavonifractor_plautii","Fusicatenibacter_saccharivorans","Fusobacterium_mortiferum","Fusobacterium_varium","Gordonibacter_pamelaeae","Haemophilus_parainfluenzae","Holdemania_filiformis","Hydrogenoanaerobacterium_saccharovorans","Intestinimonas_butyriciproducens","Lachnospira_pectinoschiza","Lactobacillus_delbrueckii","Lactobacillus_gasseri","Lactobacillus_mucosae","Lactobacillus_reuteri","Lactobacillus_rogosae","Lactobacillus_sakei","Lactobacillus_salivarius","Lactococcus_lactis","Lactonifactor_longoviformis","Megamonas_hypermegale","Megasphaera_elsdenii","Megasphaera_micronuciformis","Mitsuokella_jalaludinii","Odoribacter_laneus","Odoribacter_splanchnicus","Olsenella_uli","Olsenella_umbonata","Oscillibacter_valericigenes","Oxalobacter_formigenes","Parabacteroides_distasonis","Parabacteroides_goldsteinii","Parabacteroides_merdae","Paraprevotella_clara","Paraprevotella_xylaniphila","Parasutterella_excrementihominis","Parvimonas_micra","Pediococcus_acidilactici","Phascolarctobacterium_faecium","Phascolarctobacterium_succinatutens","Prevotella_copri","Prevotella_oryzae","Prevotella_stercorea","Pseudobutyrivibrio_ruminis","Pseudoflavonifractor_capillosus","Rikenella_microfusus","Roseburia_faecis","Roseburia_hominis","Roseburia_intestinalis","Roseburia_inulinivorans","Rothia_mucilaginosa","Ruminococcus_albus","Ruminococcus_bromii","Ruminococcus_callidus","Ruminococcus_champanellensis","Ruminococcus_flavefaciens","Ruminococcus_gnavus","Ruminococcus_lactaris","Ruminococcus_obeum","Ruminococcus_torques","Selenomonas_bovis","Slackia_isoflavoniconvertens","Sneathia_sanguinegens","Solobacterium_moorei","Streptococcus_anginosus","Streptococcus_australis","Streptococcus_gordonii","Streptococcus_mitis","Streptococcus_mutans","Streptococcus_oralis","Streptococcus_parasanguinis","Streptococcus_pasteurianus","Streptococcus_pleomorphus","Streptococcus_salivarius","Streptococcus_thermophilus","Subdoligranulum_variabile","Sutterella_stercoricanis","Sutterella_wadsworthensis","Terrahaemophilus_aromaticivorans","Turicibacter_sanguinis","Varibaculum_cambriense","Veillonella_parvula","Veillonella_ratti","Victivallis_vadensis"
"43","SC038-T1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00215854112393003,0.181987346483067,0,0,0,0,0,0,0,0,0.0302940081875698,0,0,0,0,0.0180126535169334,0,0,0,0,0,0,0,0,0,0.436099739486416,0,0,0,0,0.000893189430591738,0,0.0154819501302568,0,0,0,0.00156308150353554,0.0843319687383699,0.0235950874581317,0,0.0144398957945664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0232229251953852,0,0,0,0,0,0,0,0.0147376256047637,0,0,0,0,0,0.0219575735020469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00439151470040938,0,0,0,0,0.00156308150353554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0138444361741719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00759211016002977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0777819129140305,0,0,0.0108671380721995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0151842203200595,0,0,0,0,0,0
"44","SC038-T2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0042994966442953,0.16180788590604,0.00199244966442953,0,0,0,0,0,0,0,0.0958473154362416,0,0,0,0,0.0311451342281879,0,0,0,0,0,0,0,0,0,0.131082214765101,0,0,0,0,0,0,0.00713087248322148,0,0,0.00534815436241611,0,0.170406879194631,0.0343959731543624,0,0.00817953020134228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0244337248322148,0,0,0,0,0.00157298657718121,0.0197147651006711,0.00136325503355705,0.0119546979865772,0,0,0.0140520134228188,0,0,0.0650167785234899,0,0.00293624161073826,0,0,0,0,0,0,0.00230704697986577,0,0,0,0,0,0,0,0,0,0,0.00838926174496644,0.00262164429530201,0,0,0,0,0,0,0,0,0,0.0048238255033557,0,0,0,0,0,0,0,0,0,0.0135276845637584,0,0,0,0,0,0,0,0,0.0170931208053691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0115352348993289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0102768456375839,0,0,0,0,0,0,0,0,0,0.0164639261744966,0.0832634228187919,0,0,0.00335570469798658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0336619127516779,0,0,0,0,0,0
"45","SC038-T3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192830297773923,0,0,0,0,0,0,0,0,0.103883588705792,0,0,0,0,0.0162860171533198,0,0,0,0,0,0,0,0,0,0.0932832225113231,0,0,0,0,0,0,0.0061674857858726,0,0,0.00655295364748964,0,0.249397706466223,0.0190806591500434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00944396260961742,0,0,0,0.0169605859111497,0,0,0,0,0.00212007323889371,0.00501108220102149,0,0.0344993736147249,0.000385467861617038,0,0.00298737592753204,0,0,0.0811409848703864,0,0.00192733930808519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00298737592753204,0,0,0,0,0,0,0,0.00626385275127686,0,0,0,0,0,0,0,0,0,0,0,0,0.0132022742603835,0,0,0.00481834827021297,0,0,0,0,0,0.00742025633612798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0157078153608943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0248626770742989,0.0630239953743857,0,0,0.000674568757829816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0190806591500434,0,0,0,0,0,0
"46","SC038-T4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113890717577354,0,0,0,0,0,0,0,0,0.133170318818772,0,0,0,0,0.0797517163547447,0,0,0,0,0,0,0,0,0,0.19298410608483,0,0,0,0,0,0,0.0129784632747108,0,0,0.00291545189504373,0,0.1305370074297,0.0354556569171447,0.0340449543872849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032446158186777,0,0,0,0,0,0.011097526568231,0,0.00376187341295965,0,0,0.0126022759334148,0,0,0.021724818959842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00667732530800339,0,0,0,0,0,0,0,0,0.00178688987115584,0,0,0,0,0,0,0,0,0,0,0,0.010627292391611,0,0,0.0153296341578106,0,0,0,0,0,0.0172105708642904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00902849619110317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00272735822439575,0.0733565315527133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0458948556381078,0,0,0,0,0,0
"47","SC038-T5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00390709789450836,0.0574126329498589,0,0,0,0,0,0,0,0,0.126655090080313,0,0,0,0,0.0154113305838941,0,0,0,0,0,0,0,0,0,0.0796613848491426,0,0,0,0,0,0,0.00922509225092251,0,0,0.00792272628608639,0,0.152702409377035,0.00998480573041025,0.0344041675710875,0.0120468851747341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0179075320164966,0,0,0,0.0213805079227263,0.00607770783590189,0.00672889081831995,0,0,0.0051009333622748,0.00770566529194704,0,0.0958324289125244,0,0,0,0,0,0.0704362925982201,0,0.00217060994139353,0,0.00314738441502062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108530497069677,0,0,0,0,0,0,0,0,0,0,0.0115042326893857,0,0,0,0,0,0,0,0,0,0.018775775993054,0,0,0.00238767093553288,0.000976774473627089,0,0,0,0,0.0220316909051443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0160625135663121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0223572823963534,0.105274582157586,0,0,0.00998480573041025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0339700455828088,0,0,0,0,0,0
"48","SC038-T6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0127654636184287,0.285714285714286,0,0,0,0,0,0,0,0,0.222003017291401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0147383079958222,0.0481606127422537,0.129511430892422,0.00661483114773123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00684693048624811,0,0,0,0,0.0670767088313798,0,0,0,0,0.00440988743182082,0.00208889404665197,0,0.00928397354067541,0.000580248346292213,0,0.0087037251943832,0,0.00104444702332598,0.0078913775095741,0,0,0,0.00046419867703377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00348149007775328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0220494371591041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00940002320993385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000812347684809098,0,0,0,0,0,0,0,0,0,0,0.0934199837530463,0,0,0.0054543344551468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00812347684809098,0,0,0.029360566322386,0,0,0,0,0,0
"49","SC042-T1",0.00158730158730159,0,0,0,0,0.00672268907563025,0,0,0.0178338001867414,0.00149393090569561,0,0,0,0,0,0.0211017740429505,0.00112044817927171,0.00140056022408964,0,0,0,0.0147525676937442,0,0.0393090569561158,0,0.0292250233426704,0,0,0,0.00457516339869281,0.0104575163398693,0,0,0,0,0,0,0,0,0.0584500466853408,0.0392156862745098,0.0102707749766573,0.0350140056022409,0,0,0,0,0.00317460317460317,0,0,0,0,0,0.0288515406162465,0,0.00560224089635854,0,0,0.00774976657329599,0,0,0,0,0,0,0,0.0354808590102708,0,0,0,0,0,0,0,0.00840336134453781,0,0,0,0,0,0,0,0.00859010270774977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000373482726423903,0,0.00569561157796452,0,0,0,0,0,0,0,0.0118580765639589,0.00102707749766573,0,0,0,0,0,0,0,0,0.00373482726423903,0.0138188608776844,0.0170868347338936,0,0,0,0.08468720821662,0,0,0,0,0.152474323062558,0.00681605975723623,0.0156862745098039,0,0,0,0,0,0,0,0.00326797385620915,0,0,0,0,0.00448179271708683,0,0,0,0,0,0.00252100840336134,0,0,0,0,0,0,0.0444444444444444,0.00130718954248366,0.0164332399626517,0.0160597572362278,0,0,0,0,0,0,0,0.00354808590102708,0,0,0,0,0,0,0,0.00541549953314659,0,0.000746965452847806,0,0.000466853408029879,0.102147525676937,0,0,0.000933706816059757,0,0,0.0574229691876751,0.0287581699346405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00840336134453781,0,0,0,0,0,0
"50","SC042-T2",0.00500588928150766,0,0,0,0,0.00198763250883392,0,0,0.0139870435806832,0,0,0,0,0,0,0.0222320376914016,0,0.000441696113074205,0,0,0,0.00633097762073027,0,0.116460541813899,0,0.0792108362779741,0,0,0,0.00309187279151943,0,0,0,0,0,0,0,0,0,0.0517520612485277,0.0478504122497055,0.0178150765606596,0.0352620730270907,0,0,0,0,0.00184040047114252,0,0,0,0,0,0.0175206124852768,0,0.00574204946996466,0,0.00265017667844523,0.00463780918727915,0.00147232037691402,0,0,0,0,0,0,0.00574204946996466,0,0,0,0.00176678445229682,0,0,0,0.0137661955241461,0,0,0,0,0,0,0,0.0089811542991755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00817137809187279,0,0,0,0,0,0,0,0,0,0.00390164899882214,0.00309187279151943,0.0131036513545347,0,0,0,0.116386925795053,0,0,0,0,0.125809776207303,0.00213486454652532,0.0121466431095406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00699352179034158,0,0,0,0,0,0,0.0151648998822144,0,0.00125147232037691,0.0111160188457008,0,0,0,0,0,0,0,0.00691990577149588,0,0,0,0,0,0,0.00169316843345112,0.0144287396937574,0,0.00691990577149588,0,0.0173733804475854,0.0769287396937574,0,0,0.00441696113074205,0,0,0.066180800942285,0.0156802120141343,0,0,0,0,0,0,0,0,0,0,0,0,0.00110424028268551,0,0,0,0,0.00353356890459364,0,0,0,0,0,0
"51","SC042-T3",0.000865650969529086,0,0,0,0,0.000779085872576177,0,0,0.00943559556786704,0,0,0,0,0,0,0.0203427977839335,0,0,0,0,0,0.00294321329639889,0,0.204033933518006,0,0.0487361495844875,0,0,0,0.00207756232686981,0,0,0,0.00320290858725762,0,0,0,0,0.00277008310249307,0.0186980609418283,0.0576523545706371,0.00978185595567867,0.0768698060941828,0,0,0,0,0.00493421052631579,0,0,0,0,0,0.0275277008310249,0,0.00450138504155125,0,0,0.00588642659279778,0,0,0,0,0,0,0,0.000692520775623269,0,0,0,0,0,0,0,0.0234591412742382,0,0,0,0,0,0,0,0.0030297783933518,0,0,0.00233725761772853,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00311634349030471,0,0,0,0,0,0,0,0.0107340720221607,0,0,0,0,0,0,0,0,0,0.00528047091412742,0.00346260387811634,0.0187846260387812,0,0,0,0.0429362880886427,0,0,0,0,0.175121191135734,0.00285664819944598,0.0198234072022161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00727146814404432,0,0,0,0,0,0,0.0146295013850416,0.000432825484764543,0.019909972299169,0.00294321329639889,0,0,0,0,0,0,0,0.00978185595567867,0,0,0,0,0,0,0.00467451523545706,0.00225069252077562,0,0.00225069252077562,0,0,0.0525450138504155,0,0,0,0,0,0.00874307479224377,0.0367901662049862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00926246537396122,0,0.0158414127423823,0,0,0,0,0,0
"52","SC042-T4",0.000788436268068331,0,0,0,0,0.000438020148926851,0,0,0.00245291283399036,0,0,0.000876040297853701,0,0,0,0.0232150678931231,0,0,0,0,0,0.00823477879982479,0,0.135961454226894,0,0.0588699080157687,0,0,0,0.00359176522120018,0,0,0,0.00140166447656592,0,0,0,0,0,0.0244415243101183,0.0643013578624617,0.00919842312746386,0.0424003504161191,0,0,0,0.00324134910205869,0.00140166447656592,0,0,0,0,0,0.0185720543144985,0,0.00192728865527814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0173455978975033,0,0,0,0,0,0,0,0.00306614104248795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00551905387647832,0,0,0,0,0,0,0,0.00473061760840999,0,0,0,0,0,0,0,0,0,0,0,0.00788436268068331,0,0,0,0.102409110819098,0,0,0.00420499342969777,0,0.12544897065265,0.00429259745948314,0.0346035917652212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00394218134034166,0,0,0,0.00394218134034166,0,0,0.000788436268068331,0.000700832238282961,0,0.00227770477441962,0,0.0173455978975033,0,0,0,0,0,0.00972404730617608,0,0,0,0,0,0,0.00446780551905388,0,0.00911081909767849,0.0277704774419623,0,0,0.144721857205431,0,0,0,0,0,0.0113009198423127,0.0504599211563732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0026281208935611,0,0,0,0,0,0
"53","SC042-T5",0,0,0,0,0,0,0,0,0.00650634162411464,0,0,0,0,0,0,0.0275901828364355,0,0,0,0,0,0,0,0.271701531872838,0,0.0717344753747323,0,0,0,0.00354142645363202,0,0,0,0.00304727392521825,0,0,0,0,0,0.0397792785373085,0.0948772854554439,0.0108713556251029,0.0287432054027343,0,0,0,0.00485916652940208,0.00140009883050568,0,0,0,0,0,0.00601218909570087,0,0,0.000741228792620656,0,0.00288255641574699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00732992917147093,0,0,0,0,0,0,0,0.0142480645692637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0095536155493329,0,0,0,0,0,0,0,0,0,0,0.0084005929830341,0.01638939219239,0,0,0,0.0954537967385933,0,0,0,0,0.0590512271454456,0.00411793773678142,0.0135891945313787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00922418053039038,0,0,0,0.00469444901993082,0,0,0.00321199143468951,0,0.00650634162411464,0.0049415252841377,0,0,0,0,0,0,0,0.0158128809092407,0,0,0,0,0,0,0,0,0.017954208532367,0.0289079229122056,0,0,0.0443913688025037,0,0,0,0,0,0.014412782078735,0.0261900840059298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0213309174765278,0,0,0,0,0,0
"54","SC042-T6",0,0,0,0,0,0,0,0,0.000843454790823212,0,0,0.00210863697705803,0,0,0,0.023363697705803,0,0,0,0.0027834008097166,0,0.01417004048583,0,0.245782726045884,0,0.0265688259109312,0,0,0,0.00936234817813765,0,0,0,0,0,0,0,0,0.00371120107962213,0.021002024291498,0.165064102564103,0.00421727395411606,0.0113866396761134,0,0,0,0.00691632928475034,0.00641025641025641,0,0,0,0,0,0.0350033738191633,0,0.00691632928475034,0.000927800269905533,0.000927800269905533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016025641025641,0,0,0,0,0,0.00295209176788124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0177968960863698,0,0,0,0,0,0,0,0,0,0.00657894736842105,0.0083502024291498,0.00910931174089069,0,0,0,0.0755735492577598,0,0,0.00295209176788124,0,0.0612348178137652,0.0011808367071525,0.0342442645074224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00210863697705803,0,0,0,0,0,0,0.0011808367071525,0,0.00202429149797571,0.00328947368421053,0,0,0,0,0,0,0,0.0143387314439946,0,0,0,0,0,0,0,0,0.0468117408906883,0.0220141700404858,0,0,0.0206646423751687,0,0,0,0.00742240215924426,0,0.00657894736842105,0.0280026990553306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0220985155195682,0,0,0,0,0,0
"55","SC002-T1",0,0,0.00126800108685807,0,0,0.00298885970473689,0.00335114572955348,0.0172085861787882,0.0542523322162848,0,0.0047097183226157,0,0,0,0,0.0253600217371615,0,0,0,0,0,0,0,0,0.0703740603206231,0,0,0,0,0.00588714790326963,0,0,0,0,0,0,0,0,0,0.201249886785617,0,0,0.0461914681641156,0.00561543338465719,0,0,0.0277148808984693,0.0111402952631102,0,0,0,0,0,0.0230957340820578,0,0,0,0.00905715062041482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0251788787247532,0,0,0,0,0,0,0,0.0209220179331582,0,0,0,0,0,0,0,0.00344171723575763,0,0,0,0,0,0,0.00326057422334933,0,0,0,0,0,0,0,0.00615886242188208,0,0.0156688705733176,0.00190200163028711,0,0,0,0,0,0,0,0,0,0,0.0256317362557739,0,0,0,0.00199257313649126,0,0,0.0382211756181505,0,0.157503849289014,0.00298885970473689,0.0325151707272892,0,0,0.000724572049633185,0,0,0,0,0.00706457748392356,0,0,0,0,0.00588714790326963,0,0,0,0,0,0,0,0,0,0.0102345802010687,0,0,0.0214654469703831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00932886513902726,0,0,0.0232768770944661,0,0,0,0,0,0,0,0,0.025088307218549,0.0485463273254234,0,0,0,0,0,0,0,0,0,0,0.00172085861787882,0,0,0.00181143012408296,0,0,0,0,0,0,0,0,0,0
"56","SC002-T2",0,0,0,0.00285450423977836,0,0,0,0.0167912014104609,0.0261103181932667,0,0,0,0,0,0,0.0540676685416842,0,0,0,0,0,0,0,0,0.0565863487532533,0,0,0,0,0.000755604063470741,0.0157837293258333,0,0,0,0,0,0,0,0,0.110905885316094,0,0.0638065653597515,0.191419696079254,0.0148602132482579,0,0,0.0525564604147427,0.0198136176643439,0.00461758038787675,0,0,0.000839560070523046,0,0.0236755939887499,0,0,0,0.00310637226093527,0,0.00134329611283687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000503736042313828,0,0,0.00982285282511964,0,0,0,0,0,0,0,0.00092351607757535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0104105448744858,0,0.02040130971371,0.000503736042313828,0,0,0,0,0,0,0,0,0,0,0.0404667953992108,0,0,0,0.0344219628914449,0,0,0.0367727310889094,0,0.0543195365628411,0.00822768869112585,0.0152799932835194,0,0,0.00109142809167996,0,0,0.00755604063470741,0,0.00696834858534128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0191419696079254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0149441692553102,0.0559986567038872,0,0,0,0,0,0,0,0,0,0,0.00235076819746453,0,0,0,0,0,0,0,0,0,0,0,0,0
"57","SC002-T3",0,0,0,0,0,0.00184401038109548,0,0.0109957656057916,0.0196011473842371,0,0.00286846059281519,0,0,0,0,0.0146837863679825,0,0.00157082365797022,0,0,0,0,0,0,0.0273186723125256,0,0,0,0,0.000956153530938396,0,0,0,0,0,0,0,0,0,0.124709739106679,0,0.0579155853025543,0.140076492282475,0.00983472203250922,0,0,0.0528616309247371,0.0207621909575195,0.00273186723125256,0,0,0,0,0.0420024586805081,0,0,0,0.0068296680781314,0,0,0,0,0,0,0,0,0,0,0,0.00785411828985111,0,0,0,0,0.0152984564950143,0,0,0,0,0,0,0,0.000478076765469198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00252697718890862,0.00792241497063243,0,0,0,0,0,0,0.00355142740062833,0,0.0195328507034558,0.000819560169375768,0,0,0,0,0,0,0,0,0,0,0.044802622592542,0,0,0,0.0701406911624095,0,0,0.0112006556481355,0,0.145608523425761,0.0024586805081273,0.0545690479442699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00443928425078541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00416609752766016,0,0.0038929108045349,0,0,0,0,0,0,0,0,0,0,0,0.0191230706187679,0.0402950416609753,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00314164731594045,0,0,0,0,0,0.000614670127031826,0,0,0,0
"58","SC002-T4",0,0,0,0.0042989417989418,0,0,0,0.0169753086419753,0.0430996472663139,0,0,0,0,0,0,0.0714285714285714,0,0,0,0,0,0,0,0,0.141754850088183,0,0,0,0,0.0106922398589065,0.0100308641975309,0,0,0,0,0,0,0,0,0.160493827160494,0,0.0806878306878307,0.056657848324515,0.00440917107583774,0,0,0.0329585537918871,0.0220458553791887,0.00374779541446208,0,0,0.0017636684303351,0,0.044863315696649,0,0,0,0.00826719576719577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00154320987654321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00396825396825397,0,0,0,0,0,0,0,0,0,0,0,0.00418871252204586,0,0.02336860670194,0,0,0,0,0,0,0,0,0,0,0,0.0278880070546737,0,0,0.00231481481481481,0.00716490299823633,0,0,0.0169753086419753,0,0.0164241622574956,0.00958994708994709,0,0,0,0,0,0,0,0,0.0179673721340388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00970017636684303,0,0,0.00518077601410935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00595238095238095,0,0,0,0.0108024691358025,0,0,0,0,0,0,0,0.0133377425044092,0,0.00264550264550265,0.0963403880070547,0,0,0,0,0,0,0,0,0,0,0.00485008818342152,0,0,0.00396825396825397,0,0,0,0,0,0.00165343915343915,0,0,0,0
